scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,convective_input_J,evaporation_latent_heat_loss_J,geometry_correction_J,expected_sensible_change_J,fixed_geometry_error_J,moving_geometry_error_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
same_product_Lv_double,Q4,M,78000.0,-0.9150064432294283,12.369372544614542,-13.28437898784397,1091.785845233677,1079.4164712910444,-13.28437898784397,-0.9150050452113785,-1.3980180497696892e-06,-1.3980180497696892e-06,307.34627605926653,3.6392861507789234,3.5980549043034817,4.590714468358915e-11,-1.3980180497696892e-06,1.2804874288056636e-09
same_product_Lv_double,Q4,M,78300.0,-0.9719421739355525,12.294602420879475,-13.266544594815027,1084.3399879321673,1072.0453841188694,-13.266544594815027,-0.9719407815170733,-1.3924184791846983e-06,-1.3924184791846983e-06,307.4497266704512,3.614466626440558,3.5734846137295646,4.59659240982614e-11,-1.3924184791846983e-06,1.2841161394776519e-09
same_product_Lv_double,Q4,M,78600.0,0.7026397952610743,12.260205127842744,-11.55756533258167,1076.9153247796594,1064.6551182665962,-11.55756533258167,0.702641180481498,-1.3852204236997068e-06,-1.3852204236997068e-06,307.5527459637394,3.5897177492655317,3.5488503942219873,4.587601027877021e-11,-1.3852204236997068e-06,1.2862853669420367e-09
same_product_Lv_double,Q4,M,78900.0,4.114810892926485,12.279121762741717,-8.164310869815232,1069.4989708723028,1057.219847735728,-8.164310869815232,4.114812266759522,-1.3738330366663831e-06,-1.3738330366663831e-06,307.6556650084213,3.564996569574343,3.5240661591190934,4.5530483735983e-11,-1.3738330366663831e-06,1.2845576050866696e-09
same_product_Lv_double,Q4,M,79200.0,9.266139822683161,12.359143558240408,-3.093003735557246,1062.0753438972768,1049.7161989812003,-3.093003735557246,9.266141180519256,-1.3578360942290146e-06,-1.3578360942290146e-06,307.7589205550685,3.540251146324256,3.499053996604001,4.4909908596567015e-11,-1.3578360942290146e-06,1.278474358746006e-09
same_product_Lv_double,Q4,M,79500.0,12.43853721633051,12.43853721633051,0.0,1054.6367358375048,1042.1981972765468,0.0,12.438538560958023,-1.3446275133333074e-06,-1.3446275133333074e-06,307.8630122444511,3.5154557861250164,3.473993990921823,4.4437796285830074e-11,-1.3446275133333074e-06,1.2749674533814868e-09
same_product_Lv_double,Q4,M,79800.0,12.464751891636453,12.464751891636453,0.0,1047.191414566474,1034.7266613372515,0.0,12.464753229222424,-1.3375859708730786e-06,-1.3375859708730786e-06,307.96792783097,3.4906380485549127,3.4490888711241716,4.431580191738956e-11,-1.3375859708730786e-06,1.2773079995378161e-09
same_product_Lv_double,Q4,M,80100.0,12.462005625910159,12.462005625910159,0.0,1039.7515948184796,1027.2895883989304,0.0,12.462006419549198,-7.936390389318149e-07,-7.936390389318149e-07,308.073220752634,3.465838649394932,3.4242986279964347,3.936309976523247e-11,-7.936390389318149e-07,7.632967748131888e-10
same_product_Lv_double,Q4,M,80400.0,12.44019764149195,12.4401976415046,-1.264901768435893e-11,1032.3246030912806,1019.8844040142494,-1.264901768435893e-11,12.44019907701849,-1.435526538529075e-06,-1.435526538529075e-06,308.17864688452204,3.4410820103042683,3.399614680047498,4.094967113348005e-11,-1.435526538529075e-06,1.3905766986763778e-09
same_product_Lv_double,Q4,M,80700.0,12.40583214764117,12.405832147628534,1.2636208608487784e-11,1024.9149828247557,1012.5091492897798,1.2636208608487784e-11,12.405833534988592,-1.3873474209447068e-06,-1.3873474209447068e-06,308.28404471223627,3.416383276082519,3.3750304976325993,4.9771318286001934e-11,-1.3873474209447068e-06,1.353621953228799e-09
same_product_Lv_double,Q4,M,81000.0,12.36320716345666,12.36320716345666,0.0,1017.5256624741089,1005.1624539326834,0.0,12.363208541425479,-1.3779688181614347e-06,-1.3779688181614347e-06,308.38930707373765,3.3917522082470297,3.350541513108945,4.9652909092639586e-11,-1.3779688181614347e-06,1.3542349534565151e-09
same_product_Lv_double,Q4,M,81300.0,7.774150068748154,12.237391700018854,-4.4632416312707,1010.1699112978754,997.9325188118379,-4.4632416312707,7.774150854766793,-7.860186386210444e-07,-7.860186386210444e-07,308.4943628010906,3.3672330376595845,3.326441729372793,3.380901822355794e-11,-7.860186386210444e-07,7.781053759670594e-10
same_product_Lv_double,Q4,M,81600.0,0.8833594730557301,12.02781959335119,-11.14446012029546,1002.8715517347645,990.8437313521326,-11.14446012029546,0.883360262336371,-7.89280640844936e-07,-7.89280640844936e-07,308.59851693208145,3.342905172449215,3.302812437840442,3.3989293856330983e-11,-7.89280640844936e-07,7.870206702739154e-10
same_product_Lv_double,Q4,M,81900.0,-2.6423651745055015,11.826701585207978,-14.46906675971348,995.6409797426786,983.8142773664043,-14.46906675971348,-2.6423643834391957,-7.910663057941747e-07,-7.910663057941747e-07,308.7010722893276,3.3188032658089286,3.279380924554681,3.4067466996352686e-11,-7.910663057941747e-07,7.945296767501717e-10
same_product_Lv_double,Q4,M,82200.0,-2.7668609276699456,11.683153808732044,-14.45001473640199,988.46796962865,976.784815029504,-14.45001473640199,-2.766860137255925,-7.904140204573196e-07,-7.904140204573196e-07,308.8021037634524,3.2948932320955002,3.25594938343168,3.4017090617844525e-11,-7.904140204573196e-07,7.996354406448437e-10
same_product_Lv_double,Q4,M,82500.0,0.5270468379147353,11.628072164644259,-11.101025326729523,981.3305032752583,969.7024303244787,-11.101025326729523,0.5270476240500734,-7.861353381599656e-07,-7.861353381599656e-07,308.90209647029684,3.2711016775841943,3.232341434414929,3.382088600898163e-11,-7.861353381599656e-07,8.010913097434398e-10
same_product_Lv_double,Q4,M,82800.0,7.245459921761722,11.680451333331828,-4.434991411570105,974.1997690011095,962.51931689036,-4.434991411570105,7.245460699179465,-7.774177426256301e-07,-7.774177426256301e-07,309.00179336094766,3.247332563337032,3.2083977229678666,3.344816683761363e-11,-7.774177426256301e-07,7.980064945229367e-10
same_product_Lv_double,Q4,M,83100.0,11.758437118275523,11.758437118275523,0.0,967.0572095360417,955.2987716476588,0.0,11.7584378883829,-7.701073769794675e-07,-7.701073769794675e-07,309.10209493703655,3.2235240317868055,3.184329238825529,3.3118375426332206e-11,-7.701073769794675e-07,7.963410741221159e-10
same_product_Lv_double,Q4,M,83400.0,11.78172135748166,11.78172135748166,0.0,959.9085260767561,948.1268039522066,0.0,11.781722124549447,-7.670677870663667e-07,-7.670677870663667e-07,309.20320964019555,3.19969508692252,3.1604226798406887,3.29629903624373e-11,-7.670677870663667e-07,7.991050878581639e-10
same_product_Lv_double,Q4,M,83700.0,11.776298440405913,11.776298440405913,0.0,952.7671611232904,940.9908613684782,0.0,11.776299754812158,-1.314406244290467e-06,-1.314406244290467e-06,309.3046690717093,3.1758905370776347,3.136636204561594,4.9948413727450374e-11,-1.314406244290467e-06,1.3795671155802772e-09
same_product_Lv_double,Q4,M,84000.0,11.751820799647925,11.751820799635219,1.270647174048225e-11,945.6410085241596,933.8891864198176,1.270647174048225e-11,11.75182210435466,-1.3047067355387298e-06,-1.3047067355387298e-06,309.406226451893,3.152136695080532,3.1129639547327255,4.973310701918351e-11,-1.3047067355387298e-06,1.3797061715575934e-09
same_product_Lv_double,Q4,M,84300.0,11.714619891230797,11.71461989124349,-1.2693632634464109e-11,938.5349814573325,926.8203602707771,-1.2693632634464109e-11,11.714621186542711,-1.295311914617514e-06,-1.295311914617514e-06,309.50771711267294,3.128449938191108,3.08940120090259,4.952550423258844e-11,-1.295311914617514e-06,1.3801423923551446e-09
same_product_Lv_double,Q4,M,84600.0,11.668954156456257,11.668954156456257,0.0,931.4522563851214,919.7833009423886,0.0,11.668955442732795,-1.286276537726394e-06,-1.286276537726394e-06,309.6090303185672,3.104840854617071,3.0659443364746286,4.932354012214146e-11,-1.286276537726394e-06,1.3809366276252444e-09
same_product_Lv_double,Q4,M,84900.0,7.145712967206461,11.546725566658761,-4.4010125994523,924.4060114359323,912.8592845865215,-4.4010125994523,7.1457142499584885,-1.2827520272651327e-06,-1.2827520272651327e-06,309.7100916818905,3.081353371453108,3.042864281955072,4.9388997890878334e-11,-1.2827520272651327e-06,1.3876500275810205e-09
same_product_Lv_double,Q4,M,85200.0,0.3574978466934162,11.347032916571862,-10.989535069878446,917.4194786947106,906.0724444946648,-10.989535069878446,0.3574991301674224,-1.2834740061862249e-06,-1.2834740061862249e-06,309.8102495892002,3.0580649289823687,3.0202414816488825,4.957127390865721e-11,-1.2834740061862249e-06,1.3990045295444683e-09
same_product_Lv_double,Q4,M,85500.0,-3.1145596977918633,11.153967352750339,-14.268527050542202,910.5026670746887,899.3486988210071,-14.268527050542202,-3.114558796860633,-9.009312300634065e-07,-9.009312300634065e-07,309.90884729924164,3.0350088902489625,2.997828996070024,3.397295561179737e-11,-9.009312300634065e-07,9.894877441248647e-10
same_product_Lv_double,Q4,M,85800.0,-3.237297927152678,11.013051386041992,-14.25034931319467,903.6456595710483,892.6326072621627,-14.25034931319467,-3.237297004308994,-9.228436841368648e-07,-9.228436841368648e-07,310.00594515926997,3.012152198570161,2.975442024207209,3.3761407223146096e-11,-9.228436841368648e-07,1.0212450802618026e-09
same_product_Lv_double,Q4,M,86100.0,0.004872630924143806,10.952982042119732,-10.948109411195588,896.8272499319454,885.8742669661663,-10.948109411195588,0.004873554583554096,-9.236594102901563e-07,-9.236594102901563e-07,310.1019906369714,2.989424166439818,2.9529142232205543,3.352339212622762e-11,-9.236594102901563e-07,1.0299189842416665e-09
same_product_Lv_double,Q4,M,86400.0,6.617384010953458,10.991474753358968,-4.37409074240551,890.0196860387579,879.0282103848989,-4.37409074240551,6.61738491145346,-9.005000016770737e-07,-9.005000016770737e-07,310.1976749053898,2.9667322867958594,2.93009403461633,3.3238352863039117e-11,-9.005000016770737e-07,1.0117753750874443e-09
same_product_Lv_double,Q4,M,86700.0,11.054272310120513,11.054272310120513,0.0,883.2052088317091,872.1509356425922,0.0,11.054273189116884,-8.789963708011328e-07,-8.789963708011328e-07,310.29383856424636,2.944017362772364,2.9071697854753076,3.299334780402446e-11,-8.789963708011328e-07,9.95234586494181e-10
same_product_Lv_double,Q4,M,87000.0,11.067747963293947,11.067747963293947,0.0,876.3894423494745,865.321693510568,0.0,11.067748838906482,-8.756125353670541e-07,-8.756125353670541e-07,310.3906828409811,2.921298141164915,2.8844056450352267,3.2805775426200634e-11,-8.756125353670541e-07,9.991135139871863e-10
same_product_Lv_double,Q4,M,87300.0,11.054884530361447,11.054884530361447,0.0,869.5852610314046,858.5303756241436,0.0,11.05488540726094,-8.768994934627017e-07,-8.768994934627017e-07,310.48777723177983,2.8986175367713485,2.8617679187471454,3.259296204142298e-11,-8.768994934627017e-07,1.0084111734168789e-09
same_product_Lv_double,Q4,M,87600.0,11.02449108316718,11.02449108316718,0.0,862.8001577760426,851.7756658235947,0.0,11.024491952447875,-8.692806954258003e-07,-8.692806954258003e-07,310.58489084451855,2.876000525920142,2.8392522194119825,3.1666866095185223e-11,-8.692806954258003e-07,1.007511052926163e-09
same_product_Lv_double,Q4,M,87900.0,10.982351197123302,10.982351197123302,0.0,856.0388168178987,845.0564647468271,0.0,10.982352071071546,-8.739482435515811e-07,-8.739482435515811e-07,310.6818691442197,2.853462722726329,2.816854882489424,3.147248194605041e-11,-8.739482435515811e-07,1.0209212787806236e-09
same_product_Lv_double,Q4,M,88200.0,10.932375214586592,10.932375214586592,0.0,849.304275874771,838.3718997802304,0.0,10.932376094540587,-8.799539941151124e-07,-8.799539941151124e-07,310.77860779222846,2.831014252915903,2.7945729992674346,3.1284707401257015e-11,-8.799539941151124e-07,1.0360880300629274e-09
same_product_Lv_double,Q4,M,88500.0,6.470768951882822,10.81269620640046,-4.341927254517638,842.6092806716835,831.7965835560103,-4.341927254517638,6.470769861155493,-9.092726713788579e-07,-9.092726713788579e-07,310.87503645818947,2.808697602238945,2.7726552785200345,3.124971235807624e-11,-9.092726713788579e-07,1.0791154242379504e-09
same_product_Lv_double,Q4,M,88800.0,-0.2204594481701907,10.622029769497296,-10.842489217667486,835.9761464012038,825.3541156710096,-10.842489217667486,-0.22045848747330332,-9.60696887375434e-07,-9.60696887375434e-07,310.9705511973032,2.7865871546706793,2.751180385570032,3.1376922156604916e-11,-9.60696887375434e-07,1.1491917460936426e-09
same_product_Lv_double,Q4,M,89100.0,-3.6415507080317653,10.43670335163955,-14.078254059671316,829.4143182351324,818.9776138785812,-14.078254059671316,-3.6415497031200985,-1.0049116667687485e-06,-1.0049116667687485e-06,311.0645394683581,2.764714394117108,2.729925379595271,3.1469205023208286e-11,-1.0049116667687485e-06,1.211591896444527e-09
same_product_Lv_double,Q4,M,89400.0,-3.7623375750935235,10.298635123754021,-14.060972698847545,822.9141838879074,812.6155477339088,-14.060972698847545,-3.7623365448489583,-1.0302445652143888e-06,-1.0302445652143888e-06,311.157051195724,2.743047279626358,2.7087184924463625,3.1460706695767354e-11,-1.0302445652143888e-06,1.2519465399744801e-09
same_product_Lv_double,Q4,M,89700.0,-0.5687860494104839,10.234338157480554,-10.803124206891038,816.4553779274287,806.2210387400553,-10.803124206891038,-0.5687850195176445,-1.0298928394547602e-06,-1.0298928394547602e-06,311.2484990184637,2.721517926424762,2.687403462466851,3.12868527514989e-11,-1.0298928394547602e-06,1.261419628429838e-09
same_product_Lv_double,Q4,M,90000.0,5.943857818402781,10.260226573621912,-4.316368755219131,810.0112903658171,799.7510627910543,-4.316368755219131,5.943858819543649,-1.001140867984418e-06,-1.001140867984418e-06,311.339524566423,2.7000376345527237,2.665836875970181,3.0916492558096225e-11,-1.001140867984418e-06,1.2359591525351246e-09
same_product_Lv_double,Q4,M,90300.0,10.30912147334036,10.30912147334036,0.0,803.5650008215289,793.2558783752695,0.0,10.30912244625938,-9.729190200147286e-07,-9.729190200147286e-07,311.4309101848759,2.6785500027384295,2.644186261250898,3.057559401856111e-11,-9.729190200147286e-07,1.2107533541406852e-09
same_product_Lv_double,Q4,M,90600.0,10.31375861744841,10.313758617461291,-1.2881088662204349e-11,797.121968978508,786.8082093956066,-1.2881088662204349e-11,10.313759582888531,-9.65440120737071e-07,-9.65440120737071e-07,311.522849559937,2.65707322992836,2.6226940313186886,3.0391014547946644e-11,-9.65440120737071e-07,1.2111573364039366e-09
same_product_Lv_double,Q4,M,90900.0,10.294397446724544,10.294397446711674,1.2869822777890562e-11,790.6943970403008,780.3999982186388,1.2869822777890562e-11,10.29439882167494,-1.374950397092789e-06,-1.374950397092789e-06,311.6149492094095,2.635647990134336,2.6013333273954626,3.707094748735176e-11,-1.374950397092789e-06,1.7389150628099232e-09
same_product_Lv_double,Q4,M,91200.0,10.259028517022069,10.259028517022069,0.0,784.2893307454864,774.0303008549355,0.0,10.259029890550892,-1.373528823123138e-06,-1.373528823123138e-06,311.7069947816554,2.614297769151621,2.580101002849785,3.68162558501915e-11,-1.373528823123138e-06,1.751303720806153e-09
same_product_Lv_double,Q4,M,91500.0,10.212904387668528,10.21290438765612,1.2407167279383348e-11,777.9111865001958,767.6982807397911,1.2407167279383348e-11,10.212905760417032,-1.3727485033143694e-06,-1.3727485033143694e-06,311.7988424514516,2.593037288333986,2.5589942691326373,3.695497675003044e-11,-1.3727485033143694e-06,1.7646596772702715e-09
same_product_Lv_double,Q4,M,91800.0,10.159595276939148,10.159595276951546,-1.23974006946979e-11,771.5628304581368,761.4032338072947,-1.23974006946979e-11,10.159596650829707,-1.3738905586535566e-06,-1.3738905586535566e-06,311.8903948110236,2.5718761015271228,2.538010779357649,3.6683941044419415e-11,-1.3738905586535566e-06,1.7806593376689375e-09
same_product_Lv_double,Q4,M,92100.0,10.101523402318112,10.101523402318112,0.0,765.2461497871412,755.1446250094085,0.0,10.10152477773272,-1.3754146088729158e-06,-1.3754146088729158e-06,311.9815860512736,2.5508204992904706,2.5171487500313616,3.6411808222975016e-11,-1.3754146088729158e-06,1.7973492702387296e-09
same_product_Lv_double,Q4,M,92400.0,10.040315009592376,10.040315009605191,-1.281449280960324e-11,758.9624032034912,748.9220868169057,-1.281449280960324e-11,10.040316386572758,-1.3769803821617188e-06,-1.3769803821617188e-06,312.07237183514906,2.5298746773449707,2.496406956056352,3.6140816313943706e-11,-1.3769803821617188e-06,1.8142932724330563e-09
same_product_Lv_double,Q4,M,92700.0,9.97705025384699,9.977050253834186,1.2803608008862474e-11,752.7124452449116,742.7353942409453,1.2803608008862474e-11,9.97705100397907,-7.501320808955825e-07,-7.501320808955825e-07,312.1627222643794,2.509041484149705,2.4757846474698177,3.618585241546804e-11,-7.501320808955825e-07,9.965719122014922e-10
same_product_Lv_double,Q4,M,93000.0,9.912429850044658,9.912429850044658,0.0,746.49688115236,736.5844501437118,0.0,9.912431008648127,-1.1586034691646319e-06,-1.1586034691646319e-06,312.252617045933,2.4883229371745332,2.4552815004790394,4.955638695875195e-11,-1.1586034691646319e-06,1.5520539983718445e-09
same_product_Lv_double,Q4,M,93300.0,9.84693165843145,9.8469316584191,1.2349352839279394e-11,740.3161337734592,730.4692009588747,1.2349352839279394e-11,9.846932814596883,-1.1561654336134097e-06,-1.1561654336134097e-06,312.34204212762774,2.4677204459115307,2.4348973365295823,4.905499782869256e-11,-1.1561654336134097e-06,1.5617185427532539e-09
same_product_Lv_double,Q4,M,93600.0,9.780852193592638,9.780852193604979,-1.2339895186557165e-11,734.1705279938743,724.389674646882,-1.2339895186557165e-11,9.78085334697999,-1.153387351848778e-06,-1.153387351848778e-06,312.43098772158226,2.4472350933129143,2.41463224882294,4.855575948677767e-11,-1.153387351848778e-06,1.5710074265721568e-09
